__time,/fmu/out/actuator_outputs/noutputs,/fmu/out/actuator_outputs/output[0],/fmu/out/actuator_outputs/output[10],/fmu/out/actuator_outputs/output[11],/fmu/out/actuator_outputs/output[12],/fmu/out/actuator_outputs/output[13],/fmu/out/actuator_outputs/output[14],/fmu/out/actuator_outputs/output[15],/fmu/out/actuator_outputs/output[1],/fmu/out/actuator_outputs/output[2],/fmu/out/actuator_outputs/output[3],/fmu/out/actuator_outputs/output[4],/fmu/out/actuator_outputs/output[5],/fmu/out/actuator_outputs/output[6],/fmu/out/actuator_outputs/output[7],/fmu/out/actuator_outputs/output[8],/fmu/out/actuator_outputs/output[9],/fmu/out/actuator_outputs/timestamp,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],py,pz
1723722477.331991,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477326289.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.346588,,,,,,,,,,,,,,,,,,,-0.000474768,0.000153597,0.000986268,0.000048055,0.000062637,0.026377141,1.000000000,30.538743973,8.282840729,-0.413086563,0.000069878,0.000069880,0.094421200,0.982824743,-0.015859857,0.017201388,-0.183052152,0.000000000,17.000000000,1723722477333383.000000000,1723722477331578.000000000,-0.003999832,-0.000555110,0.120944023,1.000000000,0.000755766,0.000755776,0.003356024,-8.282840729,0.413086563
1723722477.346627,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477336311.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.354315,,,,,,,,,,,,,,,,,,,-0.001017446,-0.000156764,0.002023162,0.000048104,0.000062700,0.026378643,1.000000000,30.538763046,8.282824516,-0.413334221,0.000073503,0.000073504,0.094574049,0.982824743,-0.015865212,0.017207038,-0.183051586,0.000000000,17.000000000,1723722477344924.000000000,1723722477343092.000000000,-0.003815907,-0.000378255,0.120909832,1.000000000,0.000778839,0.000778848,0.003372270,-8.282824516,0.413334221
1723722477.354798,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477346324.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.370750,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477356842.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.371136,,,,,,,,,,,,,,,,,,,0.000812161,0.001533997,0.001325061,0.000048150,0.000062748,0.026380222,1.000000000,30.538770676,8.282809258,-0.413330287,0.000077514,0.000077516,0.094007619,0.982826173,-0.015861513,0.017208204,-0.183043882,0.000000000,17.000000000,1723722477356454.000000000,1723722477355609.000000000,-0.004036998,-0.000352268,0.120913491,1.000000000,0.000803844,0.000803862,0.003386163,-8.282809258,0.413330287
1723722477.375791,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477366342.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.376071,,,,,,,,,,,,,,,,,,,0.000941600,0.000429964,-0.000400455,0.000048201,0.000062824,0.026381843,1.000000000,30.538785934,8.282793999,-0.413571775,0.000081926,0.000081928,0.094173901,0.982825339,-0.015861390,0.017212672,-0.183047950,0.000000000,17.000000000,1723722477367967.000000000,1723722477367123.000000000,-0.003893784,-0.000280361,0.120370880,1.000000000,0.000830699,0.000830713,0.003405174,-8.282793999,0.413571775
1723722477.391930,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477375855.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.391945,,,,,,,,,,,,,,,,,,,-0.000863113,0.000550688,0.000907743,0.000048230,0.000062875,0.026383433,1.000000000,30.538797379,8.282778740,-0.413599253,0.000086407,0.000086409,0.094334319,0.982825339,-0.015859218,0.017212983,-0.183048442,0.000000000,17.000000000,1723722477379477.000000000,1723722477378513.000000000,-0.003807245,-0.000222174,0.120366260,1.000000000,0.000856016,0.000856013,0.003422697,-8.282778740,0.413599253
1723722477.395097,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477385871.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.397381,,,,,,,,,,,,,,,,,,,0.002054477,0.000284629,0.000325374,0.000048276,0.000062904,0.026384985,1.000000000,30.538812637,8.282764435,-0.413670480,0.000091011,0.000091012,0.094491363,0.982824385,-0.015853964,0.017212234,-0.183053821,0.000000000,17.000000000,1723722477390959.000000000,1723722477390153.000000000,-0.003861394,-0.000505973,0.120229185,1.000000000,0.000880405,0.000880389,0.003439318,-8.282764435,0.413670480
1723722477.400977,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477395879.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.417482,,,,,,,,,,,,,,,,,,,0.002181468,0.000377944,-0.000228891,0.000048333,0.000062929,0.026386475,1.000000000,30.538824081,8.282749176,-0.413669527,0.000095697,0.000095699,0.094644085,0.982823372,-0.015850915,0.017208200,-0.183059931,0.000000000,17.000000000,1723722477402990.000000000,1723722477401167.000000000,-0.003784648,-0.000469396,0.120394014,1.000000000,0.000903704,0.000903694,0.003454880,-8.282749176,0.413669527
1723722477.417777,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477405902.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.426153,,,,,,,,,,,,,,,,,,,0.000087569,0.002151146,0.002673831,0.000048370,0.000062962,0.026388070,1.000000000,30.538829803,8.282733917,-0.413481385,0.000100908,0.000100910,0.094806425,0.982824922,-0.015849743,0.017210715,-0.183051109,0.000000000,17.000000000,1723722477414493.000000000,1723722477412682.000000000,-0.004030153,-0.000330312,0.120696627,1.000000000,0.000929492,0.000929482,0.003472227,-8.282733917,0.413481385
1723722477.426414,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477415917.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.440161,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477425923.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.440504,,,,,,,,,,,,,,,,,,,0.001193569,0.000525500,0.000502869,0.000048419,0.000063003,0.026389610,1.000000000,30.538837433,8.282720566,-0.413366050,0.000106271,0.000106272,0.094966188,0.982825696,-0.015842544,0.017212886,-0.183047354,0.000000000,17.000000000,1723722477425978.000000000,1723722477424197.000000000,-0.004090599,-0.000170879,0.120812513,1.000000000,0.000954579,0.000954574,0.003488849,-8.282720566,0.413366050
1723722477.449082,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477435931.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.449100,,,,,,,,,,,,,,,,,,,-0.001443846,-0.000753298,0.001369286,0.000048461,0.000063006,0.026391393,1.000000000,30.538835526,8.282708168,-0.412990898,0.000112537,0.000112539,0.095144592,0.982826114,-0.015843684,0.017210329,-0.183045536,0.000000000,17.000000000,1723722477437614.000000000,1723722477436713.000000000,-0.003977998,-0.000195148,0.121011876,1.000000000,0.000984635,0.000984630,0.003509243,-8.282708168,0.412990898
1723722477.451862,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477445946.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.458205,,,,,,,,,,,,,,,,,,,-0.001086452,-0.000421582,-0.000101212,0.000048492,0.000063045,0.026392937,1.000000000,30.538841248,8.282695770,-0.412854135,0.000118444,0.000118445,0.094569646,0.982825696,-0.015846351,0.017209103,-0.183047712,0.000000000,17.000000000,1723722477449062.000000000,1723722477448103.000000000,-0.004044071,-0.000188454,0.121180221,1.000000000,0.001009959,0.001009950,0.003521585,-8.282695770,0.412854135
1723722477.467120,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477455956.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.472049,,,,,,,,,,,,,,,,,,,0.000311293,-0.000381619,0.001031660,0.000048535,0.000063086,0.026394548,1.000000000,30.538839340,8.282684326,-0.412534028,0.000124913,0.000124915,0.094737247,0.982826412,-0.015849805,0.017208636,-0.183043629,0.000000000,17.000000000,1723722477460519.000000000,1723722477459742.000000000,-0.004277351,-0.000023518,0.121218517,1.000000000,0.001037371,0.001037362,0.003539494,-8.282684326,0.412534028
1723722477.472544,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477465978.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.485516,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477475998.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.485535,,,,,,,,,,,,,,,,,,,0.001618187,-0.000028185,0.001666063,0.000048580,0.000063099,0.026396096,1.000000000,30.538839340,8.282674789,-0.412280053,0.000131370,0.000131372,0.094897807,0.982827008,-0.015843961,0.017206725,-0.183041051,0.000000000,17.000000000,1723722477472540.000000000,1723722477470757.000000000,-0.004211575,0.000245319,0.121157661,1.000000000,0.001062941,0.001062928,0.003555773,-8.282674789,0.412280053
1723722477.494130,,,,,,,,,,,,,,,,,,,0.001851404,0.000301689,-0.000171314,0.000048620,0.000063141,0.026397586,1.000000000,30.538839340,8.282668114,-0.411953032,0.000137970,0.000137972,0.095055684,0.982826471,-0.015840754,0.017207958,-0.183044121,0.000000000,17.000000000,1723722477484070.000000000,1723722477482271.000000000,-0.004314645,0.000410188,0.121210545,1.000000000,0.001087831,0.001087821,0.003571363,-8.282668114,0.411953032
1723722477.494401,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477486007.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.507436,,,,,,,,,,,,,,,,,,,-0.000373406,0.001178584,0.000182814,0.000048652,0.000063156,0.026379807,1.000000000,30.538833618,8.282662392,-0.411499798,0.000145979,0.000145980,0.095239773,0.982826293,-0.015841572,0.017213274,-0.183044404,0.000000000,17.000000000,1723722477495685.000000000,1723722477493786.000000000,-0.004249112,0.000294413,0.121453725,1.000000000,0.001119617,0.001119607,0.003592173,-8.282662392,0.411499798
1723722477.507740,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477496029.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.514942,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477506022.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.515295,,,,,,,,,,,,,,,,,,,0.002207793,0.000659296,0.001155198,0.000047904,0.000062432,0.026381120,1.000000000,30.538848877,8.282659531,-0.410989344,0.000060527,0.000060528,0.095402285,0.982826054,-0.015831800,0.017212491,-0.183046713,0.000000000,17.000000000,1723722477507205.000000000,1723722477506177.000000000,-0.004062698,0.000607744,0.122020505,1.000000000,0.000699140,0.000699136,0.003608290,-8.282659531,0.410989344
1723722477.528698,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477516032.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.530505,,,,,,,,,,,,,,,,,,,0.000065148,-0.000934666,-0.000116011,0.000047944,0.000062508,0.026382631,1.000000000,30.538866043,8.282659531,-0.411328286,0.000063273,0.000063273,0.094347373,0.982825458,-0.015827237,0.017207110,-0.183051303,0.000000000,17.000000000,1723722477518765.000000000,1723722477517817.000000000,-0.003977897,0.000665423,0.121630885,1.000000000,0.000710767,0.000710763,0.003324806,-8.282659531,0.411328286
1723722477.535376,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477526048.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.539043,,,,,,,,,,,,,,,,,,,0.002718241,-0.001951805,-0.000628885,0.000048006,0.000062558,0.026384115,1.000000000,30.538887024,8.282658577,-0.411750764,0.000066480,0.000066480,0.093774721,0.982824385,-0.015821310,0.017197730,-0.183058172,0.000000000,17.000000000,1723722477530269.000000000,1723722477529332.000000000,-0.003953020,0.000521311,0.121465243,1.000000000,0.000733173,0.000733166,0.003337174,-8.282658577,0.411750764
1723722477.544274,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477536062.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.547935,,,,,,,,,,,,,,,,,,,-0.000123118,0.000599715,0.001019323,0.000048060,0.000062610,0.026385682,1.000000000,30.538902283,8.282656670,-0.411968023,0.000070039,0.000070039,0.093931891,0.982823968,-0.015819933,0.017196937,-0.183060333,0.000000000,17.000000000,1723722477541624.000000000,1723722477540847.000000000,-0.003949690,0.000425411,0.121413648,1.000000000,0.000757507,0.000757499,0.003354672,-8.282656670,0.411968023
1723722477.554146,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477546070.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.568612,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477556095.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.568631,,,,,,,,,,,,,,,,,,,0.000027418,0.000380906,0.000763164,0.000048112,0.000062649,0.026387170,1.000000000,30.538917542,8.282654762,-0.412216455,0.000073633,0.000073633,0.094082378,0.982824028,-0.015818050,0.017197780,-0.183060229,0.000000000,17.000000000,1723722477553645.000000000,1723722477551861.000000000,-0.004166096,0.000310181,0.121588081,1.000000000,0.000780142,0.000780132,0.003370566,-8.282654762,0.412216455
1723722477.574549,,,,,,,,,,,,,,,,,,,0.000890836,-0.000429830,0.001181259,0.000048169,0.000062712,0.026388643,1.000000000,30.538930893,8.282650948,-0.412401497,0.000077477,0.000077478,0.094235398,0.982823312,-0.015811319,0.017189676,-0.183065251,0.000000000,17.000000000,1723722477565188.000000000,1723722477563251.000000000,-0.004270786,0.000231551,0.121393494,1.000000000,0.000803407,0.000803400,0.003386818,-8.282650948,0.412401497
1723722477.574832,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477566108.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.589319,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477576108.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.593628,,,,,,,,,,,,,,,,,,,0.000355193,0.001242997,0.001801574,0.000048227,0.000062747,0.026390376,1.000000000,30.538938522,8.282648087,-0.412453651,0.000082098,0.000082098,0.094409890,0.982824087,-0.015817462,0.017192531,-0.183060646,0.000000000,17.000000000,1723722477576733.000000000,1723722477574890.000000000,-0.004227865,0.000373994,0.121455073,1.000000000,0.000832399,0.000832394,0.003407585,-8.282648087,0.412453651
1723722477.595477,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477586124.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.595735,,,,,,,,,,,,,,,,,,,-0.001190095,0.000917972,0.001981430,0.000048283,0.000062788,0.026391868,1.000000000,30.538942337,8.282647133,-0.412430704,0.000086392,0.000086393,0.094563916,0.982823491,-0.015826887,0.017193723,-0.183062702,0.000000000,17.000000000,1723722477588251.000000000,1723722477587406.000000000,-0.004348962,0.000555794,0.121587202,1.000000000,0.000855953,0.000855947,0.003423666,-8.282647133,0.412430704
1723722477.607259,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477596136.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.607545,,,,,,,,,,,,,,,,,,,0.000611148,-0.000554473,-0.000495626,0.000048331,0.000062822,0.026393445,1.000000000,30.538948059,8.282648087,-0.412333965,0.000091126,0.000091126,0.094725765,0.982821941,-0.015822658,0.017190974,-0.183071539,0.000000000,17.000000000,1723722477599775.000000000,1723722477598921.000000000,-0.004285493,0.000661121,0.121678472,1.000000000,0.000881474,0.000881467,0.003441188,-8.282648087,0.412333965
1723722477.615830,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477606150.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.620511,,,,,,,,,,,,,,,,,,,0.001049787,0.000662283,-0.000425018,0.000048375,0.000062841,0.026395006,1.000000000,30.538957596,8.282649994,-0.412303627,0.000095983,0.000095983,0.094884194,0.982820690,-0.015814304,0.017193289,-0.183079287,0.000000000,17.000000000,1723722477611232.000000000,1723722477610436.000000000,-0.004092697,0.000884590,0.121318892,1.000000000,0.000906115,0.000906106,0.003457799,-8.282649994,0.412303627
1723722477.626498,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477616161.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.634773,,,,,,,,,,,,,,,,,,,0.001134154,0.001703407,-0.000376261,0.000048407,0.000062864,0.026396519,1.000000000,30.538965225,8.282651901,-0.412235230,0.000100923,0.000100923,0.094306618,0.982819200,-0.015816171,0.017195342,-0.183086485,0.000000000,17.000000000,1723722477623367.000000000,1723722477621450.000000000,-0.003916684,0.000726204,0.121725790,1.000000000,0.000929627,0.000929618,0.003469381,-8.282651901,0.412235230
1723722477.638048,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477626185.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.647081,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722477636196.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722477.647099,,,,,,,,,,,,,,,,,,,0.004714916,-0.000479557,-0.000032347,0.000048461,0.000062904,0.026398098,1.000000000,30.538969040,8.282653809,-0.411989063,0.000106469,0.000106469,0.094470881,0.982817650,-0.015804589,0.017194379,-0.183095679,0.000000000,17.000000000,1723722477634753.000000000,1723722477632965.000000000,-0.003933995,0.000731541,0.122012384,1.000000000,0.000956055,0.000956051,0.003487094,-8.282653809,0.411989063
